row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
57_30,57,30,-0.041446,-0.98736,-0.15297,0.0032472,-0.072353,0.080025,0.021449,-0.2124,4.2339,-10.033
57_31,57,31,-0.041463,-0.98735,-0.15299000000000001,0.0032833,-0.018992,0.027241,0.018045,-1.1447,4.1411,-9.8201
57_32,57,32,-0.041513,-0.98735,-0.15297,0.0032615,0.01432,-0.023937,0.036563,1.6166,4.5579,-8.9971
57_33,57,33,-0.041561,-0.98734,-0.15305,0.0032196,0.011007,0.015475999999999998,0.033586000000000005,0.82495,4.0360000000000005,-8.6509
57_34,57,34,-0.041551,-0.98734,-0.15308,0.0032921,-0.014383000000000002,0.059303999999999996,0.00047535,2.5527,4.9041,-7.5206
57_35,57,35,-0.041591,-0.9873200000000001,-0.15313,0.0033174999999999997,-0.046433999999999996,0.017011000000000002,0.035469,1.0892,4.6258,-7.6509
57_36,57,36,-0.041634,-0.9873200000000001,-0.15315,0.0032099000000000003,-0.021105000000000002,-0.08951100000000001,0.020885,-0.53782,4.1402,-9.8928
57_37,57,37,-0.041681,-0.9873299999999999,-0.1531,0.0032678000000000004,0.011961,-0.017464,0.02418,0.48746000000000006,5.6823,-10.902999999999999
57_38,57,38,-0.041672,-0.9873299999999999,-0.15307,0.0033807999999999998,0.024405,0.089422,0.006964799999999999,-0.58354,4.736000000000001,-11.402999999999999
57_39,57,39,-0.041678,-0.98734,-0.153,0.0034529000000000005,0.061165,0.053703999999999995,0.013489,0.8367,4.0992,-10.922
57_40,57,40,-0.041721,-0.98735,-0.15292,0.0034044000000000006,0.059998,-0.046042,0.027645,1.1083,5.2124,-8.9972
57_41,57,41,-0.041761,-0.98734,-0.15297,0.003271,0.042453,-0.055733000000000005,0.0193,1.5427,3.5092,-10.39
57_42,57,42,-0.041774,-0.98735,-0.1529,0.0033078000000000005,0.05556799999999999,0.025231,0.014065000000000001,1.6879,3.9745,-9.0999
57_43,57,43,-0.041788,-0.98736,-0.15284,0.0033217,0.049196,0.0071898,0.012979,0.5806600000000001,3.6453,-8.0208
57_44,57,44,-0.041839,-0.9873700000000001,-0.15275999999999998,0.0032284999999999996,0.060534000000000004,-0.082497,0.028625,0.2354,3.0829,-8.3776
57_45,57,45,-0.0419,-0.9873799999999999,-0.15267,0.0031777,0.07421799999999999,-0.078033,0.04127,-0.30133000000000004,2.4781,-9.3633
57_46,57,46,-0.041921,-0.9874,-0.15256,0.0032156,0.08493400000000001,0.023966,0.02072,-0.80018,2.3329,-8.8854
57_47,57,47,-0.041946,-0.98741,-0.15250999999999998,0.0032909,0.046182,0.054577,0.028548,-0.44321000000000005,2.6510000000000002,-8.1161
57_48,57,48,-0.041999,-0.9874,-0.15250999999999998,0.003288,7.599600000000001e-05,-0.008842299999999999,0.041969,0.36286999999999997,2.9743,-8.7342
57_49,57,49,-0.042089,-0.98741,-0.15242999999999998,0.0031512,-0.0033021,-0.038373000000000004,0.064538,0.54194,1.7917,-10.667
57_50,57,50,-0.042144,-0.9874200000000001,-0.15237,0.0031497,0.048111,-0.0099227,0.043288,-0.18555,1.9089,-11.277000000000001
57_51,57,51,-0.042189,-0.9874299999999999,-0.15229,0.0031955,0.07010599999999999,0.027788,0.040877,0.45496000000000003,2.6005,-9.8188
57_52,57,52,-0.042261,-0.98744,-0.1522,0.0031769000000000003,0.069188,-0.026356,0.05416699999999999,-1.1922,1.3602,-8.9756
57_53,57,53,-0.042316,-0.9874299999999999,-0.15223,0.0031257,0.04596,-0.05437,0.046877999999999996,0.21199,2.1749,-8.5261
57_54,57,54,-0.042385,-0.9874299999999999,-0.15222,0.0031441999999999998,0.0081271,0.0059739,0.056449,-0.73116,1.4852,-9.7509
57_55,57,55,-0.042402999999999996,-0.9874299999999999,-0.15224000000000001,0.0031850999999999997,-0.015347,0.030698000000000003,0.019923,-0.45321000000000006,1.7139,-10.263
57_56,57,56,-0.042467000000000005,-0.9874299999999999,-0.15222,0.0032134999999999998,0.010394,0.014288999999999998,0.05399299999999999,0.5897100000000001,2.1788,-10.35
57_57,57,57,-0.042547,-0.98745,-0.15208,0.0031119,0.057165,-0.044954,0.047523,-1.0365,1.2614,-10.908
57_58,57,58,-0.042608999999999994,-0.98746,-0.15198,0.0031086,0.072992,-0.013226,0.048006,1.2731,2.6755,-9.6173
57_59,57,59,-0.042651,-0.98746,-0.15194000000000002,0.0031663,0.034557,0.039096,0.040223,-1.4268,1.6998,-8.9183
57_60,57,60,-0.042687,-0.98746,-0.15194000000000002,0.003193,0.0047103,0.016519,0.031722,0.33805,1.3123,-8.6846
57_61,57,61,-0.042791,-0.98746,-0.15192,0.0031941,0.0079319,-5.8115e-05,0.055659,-0.58659,1.4185,-8.2487
57_62,57,62,-0.042839,-0.98746,-0.15191,0.0031941,0.010075,-0.00626,0.037814999999999994,-0.68203,1.6919,-8.6057
57_63,57,63,-0.042894,-0.98746,-0.1519,0.0032601999999999996,0.00581,0.045219,0.052273,0.55289,2.33,-9.1815
57_64,57,64,-0.042937,-0.98745,-0.15192999999999998,0.0033219,-0.020044,0.044605,0.040938,-0.64036,1.6011,-9.8629
57_65,57,65,-0.043003,-0.98745,-0.1519,0.0032779000000000003,-0.0050455,-0.005437399999999999,0.051213999999999996,0.9277299999999999,1.0498,-10.812000000000001
57_66,57,66,-0.043075999999999996,-0.98746,-0.15186,0.0032619,0.030942,-0.022862999999999998,0.055738,-0.24067,1.1525,-10.883
57_67,57,67,-0.043132,-0.98746,-0.15182,0.0032889000000000004,0.040872000000000006,0.012754000000000001,0.047488999999999996,0.92995,1.9171,-10.1
57_68,57,68,-0.043196,-0.98746,-0.15181,0.0033244999999999998,0.0075802,0.019972,0.055358000000000004,-0.6324,1.7675,-8.793
57_69,57,69,-0.043237,-0.98745,-0.15185,0.0033366999999999997,-0.010629000000000001,-0.007957200000000001,0.042883,0.3307,1.2685,-9.1042
57_70,57,70,-0.043316,-0.98745,-0.15184,0.0033469000000000003,0.012039,-0.0020131,0.063662,-0.069286,-0.058524,-10.213
57_71,57,71,-0.043364,-0.98745,-0.1518,0.0033721,0.029673,0.012846000000000002,0.040914,-0.14803,0.77191,-9.0756
57_72,57,72,-0.043419,-0.98744,-0.15184,0.0034352,-0.029488999999999998,0.044416000000000004,0.051775999999999996,1.1306,1.8781,-8.3624
57_73,57,73,-0.043495,-0.9874299999999999,-0.15189,0.0034086999999999998,-0.080433,0.006552,0.04757,-0.5293399999999999,1.5539,-9.2793
57_74,57,74,-0.043555,-0.9874200000000001,-0.15197,0.0034051000000000003,-0.06129400000000001,-0.0074655,0.047133999999999995,1.3784,0.85688,-11.285
57_75,57,75,-0.043613,-0.9874200000000001,-0.15195999999999998,0.0034270000000000004,0.0084192,0.009878,0.048812,-0.1197,0.00044364,-11.334000000000001
57_76,57,76,-0.04364,-0.9874299999999999,-0.15191,0.0034516,0.044154,0.01432,0.023985,0.53809,0.74767,-9.4113
57_77,57,77,-0.043733,-0.9874,-0.15205,0.0034955,-0.0411,0.0087842,0.045954,1.0828,2.5892,-7.3806
57_78,57,78,-0.043769,-0.9873700000000001,-0.15222,0.0034833,-0.13784000000000002,-0.0079274,0.027052999999999997,-0.27539,1.8388,-8.4867
57_79,57,79,-0.043804,-0.98734,-0.15238,0.0035084000000000005,-0.13337000000000002,0.021478999999999998,0.031132,2.1028,1.6552,-11.509
57_80,57,80,-0.043837,-0.9873299999999999,-0.15245,0.0035442,-0.049363,0.02646,0.030604000000000003,0.12794,1.505,-12.135
57_81,57,81,-0.043852999999999996,-0.98735,-0.15231,0.0034976,0.015759,-0.021178,0.0079989,1.6227,2.4864,-10.718
57_82,57,82,-0.043894999999999997,-0.98735,-0.15231,0.0034753999999999996,0.00020713,-0.022744,0.030813999999999998,1.5335,3.7971,-8.5649
57_83,57,83,-0.043907,-0.98734,-0.15239,0.0034393,-0.07152599999999999,-0.026871,0.005291399999999999,0.10029,3.4671,-8.1247
57_84,57,84,-0.043930000000000004,-0.98731,-0.15254,0.0034491,-0.11777,0.010194,0.019422,1.4673,3.0775,-9.2217
57_85,57,85,-0.043958,-0.98731,-0.15255,0.003462,-0.072643,0.0012755000000000002,0.006486499999999999,-0.6895399999999999,2.2092,-10.357000000000001
57_86,57,86,-0.043996,-0.98731,-0.15256,0.0034167,-0.01462,-0.039937,0.024784,0.59172,4.0282,-9.3952
57_87,57,87,-0.044035000000000005,-0.98731,-0.15256,0.0034007,0.0032067,-0.017524,0.028595,-0.55507,4.5283,-7.9408
57_88,57,88,-0.044052,-0.9873,-0.15261,0.0034298,-0.038859,0.022611000000000003,0.017522,1.024,4.6807,-7.8543
57_89,57,89,-0.044104000000000004,-0.9872700000000001,-0.1528,0.003425,-0.07495299999999999,0.01906,0.034283,0.57005,4.6694,-8.123
57_90,57,90,-0.044159,-0.98725,-0.15287,0.0033680999999999997,-0.065134,-0.048895,0.03701,0.1122,4.0303,-9.6454
57_91,57,91,-0.044226999999999995,-0.98725,-0.15289,0.0033143,-0.015011000000000002,-0.050242,0.047158,0.5052800000000001,4.1495,-10.805
57_92,57,92,-0.044266,-0.98725,-0.15286,0.0033246,0.026204,0.0021577,0.032152,-0.34739000000000003,5.3693,-9.4632
57_93,57,93,-0.044291000000000004,-0.98724,-0.15292999999999998,0.0033552,0.0097141,0.01349,0.032435000000000005,0.23281,5.6591,-8.6991
57_94,57,94,-0.044349,-0.9872299999999999,-0.15294000000000002,0.0033275999999999996,-0.014972999999999998,-0.028285,0.042601,-0.70262,4.7726,-9.101
57_95,57,95,-0.044411,-0.9872299999999999,-0.15292999999999998,0.0032968000000000003,0.0075281,-0.032276,0.045355,0.31561,4.0077,-10.355
57_96,57,96,-0.044455,-0.9872299999999999,-0.15291,0.0033304000000000003,0.01916,0.020250999999999998,0.03929,0.32106,4.5435,-9.8166
57_97,57,97,-0.044494,-0.98724,-0.15286,0.0033194,0.033391000000000004,0.012843,0.032006,0.13885999999999998,4.7172,-9.3149
57_98,57,98,-0.044555000000000004,-0.98724,-0.15281,0.0032856,0.033997,-0.035723000000000005,0.043902,0.83481,5.1198,-8.8549
57_99,57,99,-0.044617000000000004,-0.98725,-0.15277000000000002,0.0032344,0.032423,-0.049555,0.042491,-0.21829,4.1557,-9.6086
57_100,57,100,-0.044645,-0.98726,-0.15267999999999998,0.0032353,0.07612999999999999,-0.006189899999999999,0.022466,0.26553000000000004,2.6965,-10.475999999999999
57_101,57,101,-0.044695,-0.98726,-0.15266,0.0032961999999999996,0.070748,0.024873,0.026202,0.016209,4.0588,-8.5155
57_102,57,102,-0.04473,-0.9872700000000001,-0.15262,0.003283,0.031961,-0.016089,0.025769,0.20819000000000001,4.3373,-7.6336
57_103,57,103,-0.044768,-0.9872700000000001,-0.15261,0.0032450000000000005,0.010419,-0.035186,0.025092,0.73964,3.8954,-8.7743
57_104,57,104,-0.044798000000000004,-0.9872700000000001,-0.15258,0.0032375999999999998,0.023653999999999998,-0.010517,0.022732,0.20683,3.5403,-9.5572
57_105,57,105,-0.044828,-0.98729,-0.15242999999999998,0.0032421999999999998,0.068185,4.4703e-05,0.02075,0.25579,2.43,-10.386
57_106,57,106,-0.044866,-0.98731,-0.15233,0.0032223,0.081514,-0.024028,0.027207,-0.19314,3.5073,-9.3269
57_107,57,107,-0.044910000000000005,-0.98731,-0.15227000000000002,0.0031781999999999995,0.046901,-0.042392,0.028995999999999997,-0.13279000000000002,4.1773,-8.8354
57_108,57,108,-0.044953,-0.9873200000000001,-0.15223,0.0031733,0.031193000000000002,-0.010461,0.033332,0.1048,2.9417,-10.077
57_109,57,109,-0.045001,-0.9873200000000001,-0.15217,0.0031698,0.053024,-0.00035316,0.043233999999999995,-1.0775,2.4431,-10.552999999999999
57_110,57,110,-0.045073,-0.98734,-0.15204,0.0031389,0.10189,-0.037797000000000004,0.052975,-1.2930000000000001,1.9961,-10.312999999999999
57_111,57,111,-0.045161,-0.98736,-0.15192,0.0031187,0.10075,-0.031248,0.066569,-0.90843,2.676,-9.2551
57_112,57,112,-0.045235000000000004,-0.98736,-0.15185,0.0031538,0.0553,0.016218,0.063224,-1.2489,2.7619,-8.5516
57_113,57,113,-0.045287,-0.98736,-0.15188,0.0031576,-0.0028461,0.034866,0.066294,-0.062669,3.0413,-8.9117
57_114,57,114,-0.045387000000000004,-0.98736,-0.15185,0.0031639,0.026927999999999997,-0.008459399999999999,0.079933,-1.4322,1.7261,-10.097000000000001
57_115,57,115,-0.045479,-0.9873700000000001,-0.15175999999999998,0.0031557,0.070345,-0.020884,0.071844,0.3794,2.4309,-10.023
57_116,57,116,-0.045571,-0.9873799999999999,-0.15164,0.0031968000000000005,0.093709,0.017095,0.07699,-0.68799,1.9403,-9.4796
57_117,57,117,-0.04564,-0.98739,-0.15158,0.0032005000000000002,0.087939,0.0037417,0.063224,-0.9113899999999999,2.6295,-8.0158
57_118,57,118,-0.045752,-0.98739,-0.15153,0.0032048000000000003,0.042187,-0.012153,0.088903,-1.2934,2.4916,-7.7989999999999995
57_119,57,119,-0.045827,-0.9873799999999999,-0.15154,0.0032159999999999997,-0.006733800000000001,0.00010133,0.0608,-1.9409,2.0658,-9.3645
57_120,57,120,-0.045898,-0.9873799999999999,-0.15153,0.0033109000000000003,0.0079766,0.066234,0.067231,-0.15215,1.8224,-11.095999999999998
57_121,57,121,-0.045992,-0.9874,-0.15135,0.0033260999999999994,0.057685,0.053938,0.059833000000000004,-1.5522,1.014,-11.15
57_122,57,122,-0.046067000000000004,-0.9874200000000001,-0.1512,0.0033453000000000003,0.12355,0.00044703,0.060862,0.43361000000000005,1.5856,-9.0783
57_123,57,123,-0.046133,-0.98744,-0.15108,0.0033654,0.09981799999999999,0.0033766,0.054254,-0.44569,1.949,-7.4982
57_124,57,124,-0.046166000000000006,-0.98744,-0.15103,0.0034219000000000003,0.039276,0.038912999999999996,0.032951999999999995,0.41561000000000003,1.3106,-7.7065
57_125,57,125,-0.046248000000000004,-0.9874299999999999,-0.15108,0.003525,-0.0074088999999999995,0.056653999999999996,0.037557,-0.54456,1.4232,-7.5374
57_126,57,126,-0.046283,-0.9874299999999999,-0.15108,0.0035351999999999996,0.00088364,0.003773,0.029060000000000002,-1.3327,0.66008,-9.3016
57_127,57,127,-0.046332,-0.9874299999999999,-0.15104,0.0035667999999999997,0.032856,0.017615000000000002,0.042208999999999997,-0.31445,1.7228,-10.161
136_0,136,0,0.91079,0.38554,0.061842999999999995,0.13417,0.012325,0.017776,-0.039695,-0.084725,2.5635,-10.075
136_1,136,1,0.9107700000000001,0.3856,0.06184,0.13413,0.032349,0.018908,-0.051022000000000005,0.41986999999999997,2.4087,-10.158999999999999
136_2,136,2,0.91074,0.38568,0.061850999999999996,0.13407,0.034551,0.033270999999999995,-0.061861,0.17645999999999998,2.2591,-9.5692
136_3,136,3,0.9107200000000001,0.3857,0.06188099999999999,0.1341,0.017856,0.036855,-0.078,0.43382,2.4308,-8.9116
136_4,136,4,0.9106799999999999,0.3858,0.061915,0.13410999999999998,-0.019911,0.032359,-0.077307,0.56134,2.3379,-9.0763
136_5,136,5,0.91064,0.38589,0.061936,0.13413,-0.016235,0.023849000000000002,-0.082341,0.27065,2.1517,-9.78
136_6,136,6,0.91059,0.386,0.061963,0.13412000000000002,-0.005227300000000001,0.034635,-0.087339,0.66241,2.0346,-10.335
136_7,136,7,0.91058,0.38605,0.061939999999999995,0.13405,0.023109,0.030348000000000003,-0.08830299999999999,0.12243,1.891,-9.9505
136_8,136,8,0.91054,0.38615,0.061926,0.13402,0.02539,0.01176,-0.089952,0.18858,1.9834,-9.1268
136_9,136,9,0.9105,0.38625,0.061939999999999995,0.13402,-0.0045523000000000004,0.022574,-0.07799,0.40283,2.1091,-8.8153
136_10,136,10,0.91046,0.38633,0.061982,0.13405999999999998,-0.041011,0.030451,-0.07562200000000001,0.041509,2.0514,-9.0843
136_11,136,11,0.91043,0.38639,0.062,0.13408,-0.053568,0.028676,-0.06046,0.40752,2.0279,-9.7438
136_12,136,12,0.9104,0.38645,0.062019000000000005,0.1341,-0.024074,0.014197999999999999,-0.05558300000000001,0.14695999999999998,1.8643,-10.248
136_13,136,13,0.91038,0.3865,0.062015,0.1341,0.00089556,0.0034943000000000005,-0.043079,0.44378,2.0676,-10.1
136_14,136,14,0.9103600000000001,0.38654,0.062018,0.13409000000000001,0.0079423,0.0095472,-0.026497000000000003,0.21783000000000002,2.4076,-9.2288
136_15,136,15,0.91033,0.38658000000000003,0.062053,0.13417,-0.022371000000000002,0.0034273000000000003,-0.018206,0.0040146999999999995,2.4651,-8.6121
136_16,136,16,0.91032,0.38659,0.062079999999999996,0.13422,-0.044952,0.0066027,-0.009457799999999999,0.11954000000000001,2.6254,-8.5516
136_17,136,17,0.9103100000000001,0.38659,0.062110000000000005,0.13427999999999998,-0.05392,0.0036985,-0.004899499999999999,-0.10021000000000001,2.7001,-9.1994
136_18,136,18,0.9103,0.38659,0.062141999999999996,0.13432,-0.040795,0.010532,0.0023633000000000005,0.023127,2.8662,-9.7738
136_19,136,19,0.9103,0.38659,0.062111,0.13429000000000002,-0.011572,0.0076443,-0.0010446,-0.064038,2.9299,-9.8051
136_20,136,20,0.9103100000000001,0.38659,0.062121,0.13429000000000002,-0.0040188,0.0067547,0.0054656999999999996,0.23346,3.1795,-9.3428
136_21,136,21,0.9103,0.38659,0.062137,0.13429000000000002,-0.0080094,0.010489,0.0015676,0.090699,3.2297,-8.7984
136_22,136,22,0.9103,0.38659,0.062161,0.13433,-0.03285,0.0077337000000000005,-0.006476000000000001,0.20154,3.2989,-8.9396
136_23,136,23,0.9102899999999999,0.38658000000000003,0.062186,0.13438,-0.042509,0.013413,-0.020498,0.1991,3.3343,-9.1746
136_24,136,24,0.91027,0.38661,0.062203999999999995,0.1344,-0.019352,0.013177000000000001,-0.033569,0.12803,3.2525,-9.6539
136_25,136,25,0.91025,0.38666999999999996,0.062204999999999996,0.1344,0.00064373,0.0067815,-0.043738,0.21431999999999998,3.3838,-9.7554
136_26,136,26,0.9102299999999999,0.38672,0.062190999999999996,0.13438,0.020489,0.0036046,-0.047432999999999996,-0.12558,3.136,-9.625
136_27,136,27,0.9102299999999999,0.38672,0.062212,0.13443,0.014113999999999998,0.015244,-0.06254900000000001,0.092097,3.3372,-9.1973
136_28,136,28,0.9101899999999999,0.38679,0.062229,0.13443,-0.006699600000000001,0.021951,-0.066468,-0.14018,3.1889999999999996,-8.9476
136_29,136,29,0.91015,0.38688,0.062246,0.13443,-0.010075,0.021324,-0.074376,-0.10772999999999999,2.8766,-9.1785
136_30,136,30,0.91012,0.38697,0.06226,0.13443,-0.0020728,0.022018,-0.070663,0.10222,2.9579,-9.4524
136_31,136,31,0.9101100000000001,0.38699,0.062220000000000004,0.13441,0.006508800000000001,0.017223,-0.075077,-0.036067,2.8274,-9.56
136_32,136,32,0.91007,0.38708000000000004,0.062241,0.13439,0.011022,0.033757,-0.07245499999999999,0.23978000000000002,2.7472,-9.5537
136_33,136,33,0.91004,0.38716,0.062262,0.13438,-0.0011145999999999999,0.027905000000000003,-0.06655,0.25053000000000003,2.9010000000000002,-9.262
136_34,136,34,0.91001,0.38723,0.062276,0.13439,-0.008337200000000001,0.017588,-0.058869000000000005,0.25365,2.5329,-9.4224
136_35,136,35,0.90999,0.38727,0.062266999999999996,0.13439,-0.0033602,0.011528,-0.046156,0.13455999999999999,2.6083,-9.5456
136_36,136,36,0.9099700000000001,0.38733,0.062286,0.13439,-0.0058815,0.021218,-0.046656,0.32777,2.7858,-9.5834
136_37,136,37,0.90995,0.38736,0.0623,0.13439,-0.0034674999999999997,0.015297999999999999,-0.030887,0.061466,2.5542,-9.5658
136_38,136,38,0.90994,0.38739,0.062295,0.13438,0.0031515999999999996,-6.7055e-05,-0.022586000000000002,0.21505,2.7495,-9.3368
136_39,136,39,0.9099200000000001,0.38741,0.062303,0.13441,-0.009368399999999999,0.0009492000000000001,-0.0092149,0.3132,2.6747,-9.462
136_40,136,40,0.9099200000000001,0.38742,0.06230599999999999,0.13442,-0.006458199999999999,0.00040829,-0.0029980999999999996,0.016834000000000002,2.6095,-9.4472
136_41,136,41,0.9099200000000001,0.38741,0.062317,0.13442,-0.0053391,0.006492399999999999,0.0043496,0.30826,3.0731,-9.0424
136_42,136,42,0.9099200000000001,0.3874,0.062329999999999997,0.13443,-0.015183000000000002,0.004087400000000001,0.0098646,-0.063689,2.909,-9.1559
136_43,136,43,0.9099299999999999,0.3874,0.062294,0.13443,-0.00061393,-0.0030651999999999997,0.006333,0.057294000000000005,2.812,-9.3931
136_44,136,44,0.9099299999999999,0.38739,0.062298,0.13443,-0.0057802,-0.00054687,0.011092,0.081308,3.0617,-9.1638
136_45,136,45,0.9099299999999999,0.38739,0.062315999999999996,0.13444,-0.013775999999999998,0.009615700000000001,0.0026703000000000005,-0.0098409,3.1047,-9.0492
136_46,136,46,0.9099299999999999,0.38739,0.062338,0.13445,-0.012872999999999999,0.013904,0.0013441,0.27326999999999996,3.1933,-9.1678
136_47,136,47,0.90994,0.38734,0.062325,0.13448,-0.015913999999999998,0.0028074000000000003,0.00059754,-0.18866,3.1601,-9.4276
136_48,136,48,0.9099299999999999,0.38736,0.062331,0.13449,-0.0072509,0.0046924,-0.015691999999999998,0.36156,3.34,-9.6779
136_49,136,49,0.9099200000000001,0.38739,0.062351,0.13448,0.0012875,0.021419999999999998,-0.021353,-0.02476,3.3594,-9.5693
136_50,136,50,0.90991,0.38743,0.062344000000000004,0.13447,0.0093043,0.0026777,-0.035578,-0.18847,3.1353,-9.5751
136_51,136,51,0.90991,0.3874,0.062354999999999994,0.13449,0.0079006,0.006887300000000001,-0.037321,0.065927,3.2862,-9.4041
136_52,136,52,0.90989,0.38745999999999997,0.062366,0.13447,0.0078827,0.019691999999999998,-0.0462,-0.24072,3.4189999999999996,-9.2839
136_53,136,53,0.90986,0.38753000000000004,0.06239600000000001,0.13446,-0.0036478,0.032327999999999996,-0.052891999999999995,0.15857000000000002,3.2867,-9.5432
136_54,136,54,0.9098299999999999,0.38759,0.062408000000000005,0.13446,0.00079125,0.019561000000000002,-0.055416,-0.14252,3.0691,-9.6386
136_55,136,55,0.9098299999999999,0.38761,0.062367,0.13444,0.018764,0.012001000000000001,-0.062314999999999995,0.2562,2.9481,-9.6692
136_56,136,56,0.90981,0.38768,0.06237,0.13441,0.024253,0.021671,-0.056095000000000006,0.2853,2.9476,-9.3945
136_57,136,57,0.9097799999999999,0.38776,0.062377999999999996,0.13437000000000002,0.021526,0.024876,-0.06287100000000001,0.19833,2.8343,-9.0405
136_58,136,58,0.90975,0.38782,0.062390999999999995,0.13437000000000002,-0.0036641999999999994,0.017713,-0.052516,0.43243000000000004,2.9823,-8.8313
136_59,136,59,0.90974,0.38785,0.062376999999999995,0.13439,-0.009656,0.0048593,-0.047404,-0.042026999999999995,2.5656,-9.3713
